"Index","AA","AXP","BA","BAC","CAT","CSCO","CVX","DD","DIS","GE","HD","HPQ","IBM","INTC","JNJ","JPM","KFT","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","TRV","UTX","VZ","WMT","XOM"
2006-06-09,27.34,48.9,72.26,41.72,59.8,19.97,49.64,33.72,27.71,28.4,32.07,28.86,71.86,15.21,53.75,37.95,26.35,37.86,28.87,71.33,28.05,20.18,18.87,48.48,20.8,38.45,54.44,23.55,43.16,53.5
2006-06-12,26.94,48.33,69.91,41.4,58.73,19.48,49.69,33.46,27.3,28.23,31.47,28.87,71.29,14.94,53.75,37.5,26.22,37.66,28.48,70.97,27.68,19.99,18.68,48.35,20.83,38.1,54.05,23.42,43.03,52.99
2006-06-13,26.23,47.77,69.1,40.25,58.74,19.36,48.99,33.16,26.71,28.12,31.5,28.79,71.21,15.17,53.46,36.54,25.79,37.58,27.62,70.79,27.92,19.8,18.48,48.19,21.12,37.74,53.9,23.59,43.53,51.54
2006-06-14,26.78,48.25,73.62,39.89,59.76,19.61,49.9,33.37,27.1,28.26,31.9,29.13,71.93,15.71,53.64,36.03,25.82,37.49,28.41,70.74,27.78,20.14,18.53,48.82,21.23,37.96,54.05,23.64,43.69,52.59
2006-06-15,27.42,49.01,76.13,40.97,62.75,20.22,51.28,33.95,27.57,28.43,32.44,30.81,72.72,16.06,53.83,36.6,25.95,37.69,28.84,71.62,28.48,20.32,18.87,48.86,21.67,39.1,55.13,24.07,44.56,53.79
2006-06-16,27.26,48.41,76.78,40.55,62.48,19.98,50.66,33.87,27.82,28.28,32.04,31.93,72.15,16.22,54.01,36.21,25.93,37.84,28.66,71.28,28.54,20.35,18.79,48.98,21.72,39.15,55.99,24.33,44.24,53.5
2006-06-19,26.37,47.77,76.08,40.31,61.95,19.82,49.62,33.4,27.46,28.11,31.99,32.44,71.9,16.16,53.72,36.02,26.12,37.59,28.41,70.32,28.58,20.76,18.49,48.85,21.76,39.44,55.21,24.05,44.21,52.21
2006-06-20,26.45,48.24,76.17,40.26,62.87,19.73,49.62,33.37,27.61,28.09,31.61,31.76,72.19,16.09,53.88,36.5,26.17,37.48,28.51,70.73,28.97,20.77,18.4,49.48,21.55,39.27,55.29,24.48,44.35,52.21
2006-06-21,27.03,48.6,77.06,40.46,64.18,20.07,50.29,34.78,27.52,28.07,31.82,32.61,72.48,16.31,54.11,37.15,26.02,37.66,28.89,71.18,29.26,21.25,18.19,49.7,21.36,39.61,55.75,24.58,44.78,52.82
2006-06-22,27.17,48.26,75.46,40.65,64.01,19.69,50.61,34.64,27.66,27.91,31.66,31.86,71.45,16.17,53.58,37.03,26.34,37.54,28.15,70.46,29.24,21.06,18.16,49.72,21.33,39.52,56.11,24.48,44.4,52.74
2006-06-23,27.34,48.11,74.85,40.54,63.89,19.61,50.66,34.68,27.51,27.85,31.6,31.56,71.37,15.95,53.7,36.85,26.19,37.44,28.19,70.75,28.98,20.71,18.15,49.62,21.39,39.39,56.47,24.55,43.9,52.86
2006-06-26,27.75,48.47,75.3,40.59,64.19,19.6,51.49,34.87,28.03,27.89,31.8,31.4,71.41,16.2,52.73,37.41,26.24,37.51,28.25,71.01,29.05,21.01,18.45,49.85,21.36,39.63,56.43,24.51,44.02,53.51
2006-06-27,27.53,47.85,73.54,40.45,63.45,19.3,51.86,33.91,27.78,27.61,31.57,30.87,70.93,16,52.15,36.82,26.11,37.23,28.12,69.67,28.79,21.05,18.28,49.63,21.37,39.24,55.67,24.25,43.62,54.27
2006-06-28,27.68,47.73,74.18,40.75,64.39,19.38,52.94,33.91,27.75,27.65,31.39,30.53,70.87,16.54,51.87,37.21,26.04,37.15,27.65,70.19,29.12,21.32,18.36,49.65,21.42,39.21,55.6,24.38,43.89,55.61
2006-06-29,28.9,49.3,74.5,41.56,65.89,19.91,53.88,34.44,28.22,27.94,31.65,30.95,71.82,17.12,52.45,38.48,26.21,37.71,29.02,71.84,29.77,21.61,18.64,50.74,21.65,39.83,57.38,24.9,44.61,56.74
2006-06-30,29.32,48.69,73.53,41.13,65.96,19.53,53.55,34.5,28.34,27.68,31.07,30.62,71.11,16.84,52.47,37.86,26.15,37.67,29.06,71.51,30.22,21.45,18.82,49.5,21.8,39.77,57.5,25.04,44.11,55.82
2006-07-03,29.98,49.09,72.98,41.74,66.22,20,54.14,34.7,28.36,27.99,31.05,31.42,72.22,17.16,52.67,38.96,26.28,37.98,29.38,71.82,30.38,21.82,18.91,50.12,21.83,40.18,58.02,25.08,43.56,56.54
2006-07-05,29.75,48.16,71.96,41.79,64.76,19.6,55.12,34.48,28.4,27.97,30.84,31.67,71.99,16.62,52.58,38.55,26.36,37.67,29.2,71.31,30.43,21.5,18.99,49.8,21.8,39.68,57.89,24.89,43.06,56.91
2006-07-06,30.28,48.2,72.54,41.95,65.22,19.63,55.2,34.04,28.38,28.13,30.79,31.99,72.28,16.71,53,38.58,25.7,37.94,29.14,72.06,30.41,21.62,18.99,50.26,21.88,39.81,57.89,24.99,42.79,57.75
2006-07-07,30.4,47.68,71.8,41.73,64.28,19.39,54.95,33.62,28.18,27.96,30.7,31.75,70.74,16.45,53.09,38.55,25.56,37.81,28.7,65.6,30.67,21.45,18.99,50.3,21.94,39.35,57.21,24.76,42.13,57.17
2006-07-10,30.27,47.79,72.13,42.02,64.89,18.97,55.45,33.82,28.26,28.09,30.38,30.86,70.97,16.11,53.37,38.7,25.57,38.21,29.13,64.73,30.54,21.64,19.14,50.73,21.66,39.59,57,24.96,42.29,57.35
2006-07-11,28.79,48.15,73.28,42.03,65,18.69,56.34,33.81,28.57,27.93,29.84,31.45,70.78,16.55,53.22,38.96,25.67,38.36,29.65,64.71,30.92,21.27,18.84,50.97,21.55,39.81,57.88,24.74,42.25,58.21
2006-07-12,29.04,47.89,72.64,41.54,63.15,18.26,55.97,33.41,28.25,27.76,29.17,30.61,69.87,15.85,53.09,38.4,25.92,38.15,29.24,64.38,30.44,20.84,18.59,50.4,21.48,39.43,57.34,24.45,41.35,58.2
2006-07-13,28.08,47.01,71.44,41.03,61.73,18.02,56.03,32.8,27.11,27.44,29.57,30.17,68.72,15.7,52.78,37.62,25.65,37.74,28.69,63.42,30.64,20.49,18.34,50.34,21.01,38.97,55.7,24.02,40.44,58.29
2006-07-14,27.9,47.03,69.34,41.31,61.28,17.94,57.28,32.9,26.91,26.97,29.37,29.73,68.1,15.85,52.95,37.16,25.7,37.35,28.57,63.05,29.99,20.52,17.98,49.55,21.02,38.86,53.32,23.93,39.43,59.05
2006-07-17,27.38,47.01,70.87,41.24,61.28,17.97,55.97,33.06,27.02,27.18,29.16,30.15,68.22,15.81,53.34,37.02,25.7,37.39,30.03,62.56,30.17,20.7,17.97,49.7,21.16,38.85,52.55,23.9,39.4,58.23
2006-07-18,27.55,46.74,71.07,41.42,61.79,17.88,56.56,32.98,27.49,27.26,28.76,29.91,68.74,16.14,53.07,37,25.67,38.14,30.11,62.72,30.43,20.94,18.11,49.69,21.35,38.46,53.38,23.9,39.54,58.78
2006-07-19,28.08,47.79,73.87,42.72,63.26,18,56.94,33.46,27.64,27.61,29.82,31.17,70.41,16.39,53.69,39.13,25.59,38.37,30.35,62.88,30.96,21.54,18.68,50.71,21.73,39.35,55.37,24.46,40.48,58.83
2006-07-20,27.15,47.51,72.43,42.46,61.44,17.88,56.36,33.2,27.51,27.28,29.49,30.73,69.87,15.15,53.74,39.06,25.59,38.39,29.98,62.95,30.94,21.04,19.01,50.68,21.59,39.53,54.63,24.41,40.56,58.46
2006-07-21,26.78,46.44,70.99,42.88,60.79,17.46,55.61,33.18,26.89,27.08,29.38,29.49,69.29,15.2,54.06,39.22,25.38,38.44,30.01,62.61,30.99,21.98,19.11,50.2,21.62,39.45,54.36,24.12,40.04,58.16
2006-07-24,26.95,46.47,73.1,43.25,62.73,17.95,57.18,33.65,27.74,27.39,30.04,30.03,70.34,15.49,54.28,40.17,25.82,38.53,30.13,63.47,32.31,22.1,19.88,50.94,21.97,40.26,55.71,24.67,40.69,59.46
2006-07-25,27.16,46.64,75.18,43.45,62.85,18.07,57.77,33.73,27.85,27.46,30.59,30.28,70.25,15.54,54.29,40.56,27.56,38.75,30.06,60.3,32.57,22.3,20.01,50.92,22.9,40.26,56.24,24.92,40.91,59.81
2006-07-26,26.98,47.47,71.72,43.61,62.38,17.94,58.24,33.39,27.71,27.44,30.12,30.68,70.19,15.51,54.34,40.58,27.32,38.92,29.79,61.14,33.33,22.44,20.14,50.74,23.33,40.28,56,25.3,39.99,60.59
2006-07-27,26.56,47.05,70.65,43.63,62.9,17.69,58.44,32.99,27.59,27.42,29.53,31.11,70.49,15.48,54.78,40.63,27.35,38.8,30.04,61.75,33.99,21.98,20.57,50.53,23.48,40.16,55.88,25.22,39.86,60.47
2006-07-28,26.94,47.88,70.83,44.18,63.34,18.08,56.99,33.29,28.05,27.73,30.02,31.03,71.24,16.11,55.1,41.34,27.66,38.99,30.52,62.43,34.11,22.33,20.94,50.86,23.78,41.17,56.35,25.53,40.72,60.96
2006-07-31,27.14,47.76,69.5,44.07,63.04,17.88,56.76,32.89,28.05,27.45,30.13,30.84,71.65,15.95,54.78,41.46,27.42,38.97,30.61,62.33,33.4,22.15,20.84,50.31,23.72,40.86,56.38,25.6,40.75,61.63
2006-08-01,26.54,47.8,70.17,44.07,62,17.48,57.16,32.53,27.72,27.34,29.63,30.61,70.48,15.65,54.89,41.36,27.47,38.8,30.34,61.89,33.86,22.09,20.84,50.07,23.54,40.28,55.92,25.18,40.38,62.03
2006-08-02,27,47.49,70.57,44.43,62.93,17.48,56.92,32.89,28.15,27.38,29.61,31.41,70.65,15.59,55.3,41.35,27.46,38.8,30.78,61.63,34.03,22.37,20.54,52.19,24.19,40.19,56.47,25.38,40.63,62.3
2006-08-03,26.96,47.82,71.27,44.44,64.69,17.56,56.52,33.04,28.38,27.49,30.01,31.49,70.65,15.45,55.24,41.5,27.5,38.55,31,61.34,34.5,22.29,20.46,53.22,24.44,40.08,56.88,25.35,40.96,62.2
2006-08-04,26.93,47.89,71.35,44.74,65.02,17.24,56.65,32.88,28.24,27.55,30.13,31.35,70.27,15.59,55.63,41.01,27.49,38.4,30.62,61.49,34.3,22.36,20.83,53.22,24.5,39.69,56.73,25.56,41.09,62.49
2006-08-07,26.77,47.79,71.59,44.61,65.09,17.41,57.66,32.87,27.76,27.45,30.11,31.64,69.9,15.44,55.41,41.15,27.7,38.19,30.73,61.09,33.88,22.3,20.89,53.18,24.35,39.68,57.2,25.2,41.05,62.99
2006-08-08,26.46,47.95,70.15,44.52,63.69,17.29,57.98,32.52,27.37,27.16,29.8,31.78,70.01,15.47,55.66,40.89,27.97,38.36,30.41,60.7,33.99,22.41,20.98,53.47,24.29,39.23,56.1,25.39,40.72,63.02
2006-08-09,26.26,47.76,69.53,44.08,60.95,19.78,58.22,32.51,27.23,27.11,28.99,31.95,70.06,15.51,55.45,40.31,28.23,38.31,29.72,60.47,34.39,22.5,21.16,53.31,23.92,38.22,54.68,25.6,40.2,63.04
2006-08-10,26.35,47.68,68.66,44.06,60.77,19.56,58.11,32.86,27.94,27.44,29.17,31.9,70.39,15.82,55.65,40.04,28.57,38.44,30.16,60.56,34.28,22.52,21.02,53.95,23.9,38.4,54.81,25.69,41.11,63.38
2006-08-11,25.75,47.52,68.45,43.96,59.62,19.54,58.54,32.71,27.8,27.29,28.88,31.94,70.15,15.52,55.58,39.93,28.56,38.32,30,60.67,33.68,22.49,20.9,53.95,23.9,38.03,54.53,25.79,40.93,63.74
2006-08-14,25.44,47.52,67.93,43.73,58.67,20.09,57.85,32.69,27.88,27.56,28.87,32.17,71.26,15.93,55.97,39.89,28.88,38.52,30.03,60.75,33.91,22.58,21.11,53.5,23.72,38.44,54.82,25.67,41.3,63.3
2006-08-15,25.95,48.45,69.01,44.6,59.96,20.65,57.69,33.46,28,27.88,29.89,32.85,71.63,16.16,56.4,40.94,28.36,38.81,30.7,61.78,33.97,22.75,21.37,54.11,24.01,39.38,55.33,26.03,40.8,62.78
2006-08-16,26.15,48.65,71.03,44.73,61.47,21.1,56.88,33.82,28.06,28.31,29.95,33.27,73.5,16.59,56.58,41.33,28.24,38.82,31.11,62.67,34.16,22.82,21.65,54.09,23.93,39.45,56.61,25.91,40.84,61.76
2006-08-17,25.96,49.09,70.82,44.59,61.69,20.85,57.52,33.83,28.24,28.49,30.14,33.97,73.76,16.54,56.25,41.32,27.85,38.69,31.34,63.03,32.21,22.82,21.85,54.02,24.08,39.89,56.41,25.91,41.03,62.23
2006-08-18,25.89,48.86,69.94,44.89,60.76,20.86,58.49,33.76,28.25,28.55,30.18,34.33,74.25,16.4,56.41,41.55,27.56,38.8,31.29,63.04,32.78,23.83,21.89,54.07,24.13,39.7,56.31,26.05,40.9,63.16
2006-08-21,26.2,48.89,69.05,44.86,60.71,20.91,58.17,33.36,28.31,28.52,29.77,33.72,73.68,16.27,56.28,41.32,27.96,38.7,30.88,62.96,32.89,24.14,21.56,54.42,24.17,39.7,55.97,26.13,40.53,63.83
2006-08-22,26.46,48.7,69.34,44.9,60.93,21.24,57.87,33.27,28,28.52,29.56,33.84,73.37,16.35,56.19,41.22,27.72,38.89,30.79,63.11,32.97,23.67,21.83,54.66,24.16,39.27,55.46,26.19,40.51,64.17
2006-08-23,26.35,48.62,68.81,44.89,59.78,21.05,57.12,33.23,27.57,28.38,29.21,34.07,73.11,16.38,55.97,41.37,27.8,38.81,30.78,62.68,33.56,23.72,21.96,54.54,24.11,39.26,55.34,26.03,40.23,63.64
2006-08-24,26.11,48.74,67.8,44.91,58.26,21.09,58.03,33.03,27.35,28.43,29,34.19,73.77,16.54,56.92,41.52,28.08,38.98,31.03,62.46,33.23,23.79,22.05,54.66,24.1,39.12,55.54,26.23,40.17,64.64
2006-08-25,26.35,48.55,66.62,44.58,58.7,21.05,58.06,32.86,27.35,28.42,29.06,34.05,74.24,16.85,56.96,41.37,27.82,38.99,30.47,62.3,33.54,23.89,22.04,54.5,24.23,38.95,55.25,26.26,40.34,64.38
2006-08-28,26.27,48.56,67.33,44.63,58.77,21.41,57.53,33.04,27.74,28.49,29.24,34.09,74.64,17.27,56.88,41.83,27.96,39.15,30.97,63.21,33.97,23.98,22.29,54.59,24.5,39.1,56.03,26.45,40.84,64.07
2006-08-29,26.23,48.21,66.48,44.72,58.22,21.68,57.17,33.15,27.5,28.71,29.59,34.56,75.65,17.54,56.9,41.78,28.3,39.53,31.2,63.81,34.23,23.88,22.34,54.79,24.73,38.94,56.61,26.63,40.9,63.44
2006-08-30,25.92,48.13,67.6,44.69,57.87,21.67,56.69,33.43,27.93,28.78,29.62,34.79,75.48,17.68,56.9,41.56,28.56,39.37,31.26,63.66,34.16,23.84,22.44,55.28,24.67,39.1,56.7,26.79,41.02,62.43
2006-08-31,26.04,48.2,67.49,44.49,59.02,21.99,56,33.46,28.01,28.6,29.76,35.33,75.25,17.44,56.95,41.5,28.7,39.24,31.05,63.89,33.95,23.75,22.3,55.42,24.62,39.17,57.1,26.63,41.11,61.85
2006-09-01,26.42,48.21,67.97,44.66,59.83,22.27,56.38,33.89,28.23,28.67,30.07,35.3,75.66,17.72,57,41.56,28.79,39.47,31.79,63.91,34.29,23.88,22.63,55.43,25,39.52,57.6,26.92,41.78,62.25
2006-09-05,26.31,48.3,67.91,44.73,61.98,22.09,57.69,33.88,28.2,28.53,30.31,35.23,75.14,17.82,56.64,41.63,28.65,39.39,31.7,63.58,34.47,23.66,22.53,55.11,25.08,39.62,58.02,26.87,41.89,62.59
2006-09-06,26.22,48,67.08,44.65,61.49,21.69,56.72,33.61,27.97,28.51,29.79,34.64,74.61,17.21,56.3,41.7,28.35,39.14,31.33,63.71,34.66,23.66,22.43,55.01,24.96,39.78,57.67,26.83,41.73,61.4
2006-09-07,26.33,47.98,65.66,44.53,60.27,21.54,56.87,33.2,27.86,28.59,29.94,34.23,73.79,17.13,55.89,41.08,28.58,38.96,31.58,62.9,34.02,23.5,22.22,55.09,24.74,39.83,57.16,26.72,41.86,61.87
2006-09-08,26.12,48.27,65.6,44.66,59.88,21.75,55.85,33.49,27.94,28.56,29.88,34.95,74.96,17.34,56.01,41.14,28.69,39.06,32.43,63.72,34.38,23.66,22.33,54.74,24.8,40.43,57.68,26.79,42.95,61.07
2006-09-11,24.73,48.14,66.52,44.24,58.27,21.96,53.92,33.35,28.12,28.91,30.56,35.22,75.21,17.29,56.41,41.25,28.8,39.01,32.1,63.58,34.57,23.94,22.56,55.44,24.99,40.82,57.29,26.9,43.66,59.36
2006-09-12,24.95,48.26,66.92,44.69,57.95,22.65,53.38,33.64,28.54,29.12,31.96,35.76,76.47,17.6,56.22,41.82,28.89,39.21,33.04,64.66,35.29,23.96,22.86,55.37,25.23,41.01,57.57,27.13,44.19,59.14
2006-09-13,25.5,49,68.77,44.86,59,22.65,54.25,33.91,28.76,29.26,32.4,35.23,76.4,17.67,56.2,42.17,28.61,39.34,32.73,65.38,34.4,24.01,22.81,54.22,25.2,41.59,58.18,27.06,44.2,59.74
2006-09-14,25.37,49.06,67.59,44.89,58.27,22.7,53.96,34.69,28.71,29.21,32.45,35.11,76.64,17.63,56.13,42.26,29.03,39.31,32.29,65.52,34.35,24.33,22.82,54.41,25.51,41.49,57.37,27.23,44.47,59.15
2006-09-15,25.62,49.31,67.59,44.47,58.2,22.72,53.73,35.37,28.63,29.27,32.45,35.04,77.08,17.39,56.19,42.67,28.98,39.33,32.63,66.06,34.41,24.81,22.69,54.52,25.2,41.25,58.83,27.1,44.33,59.09
2006-09-18,25.94,49.07,67.77,44.76,59.59,22.84,54.65,35.38,28.39,29.28,31.89,35.25,76.43,17.51,56.51,42.34,29.07,39.19,32.36,65.84,34.16,24.76,22.79,54.16,24.84,41.22,58.34,27.07,44.22,60.6
2006-09-19,25.57,49,67.47,44.98,59.2,22.76,53.82,35.2,28.78,29.27,31.63,35.21,76.09,17.31,56.53,42.54,29,39.13,32.5,65.27,34.48,24.82,22.82,54.53,24.87,41.58,58.41,27.25,44.58,59.87
2006-09-20,25.19,49.78,68.66,45.37,58.6,23.27,52.94,35.7,29.31,29.41,31.71,35.62,77.53,17.37,56.54,42.92,29.07,39.2,32.67,65.42,35.11,25.12,23.04,55.18,25.36,41.79,58.19,27.75,44.92,58.6
2006-09-21,25.2,49.76,68.58,45.16,57.41,23.01,53.96,35.36,29.01,29.13,31.25,33.77,75.84,17.1,56.57,42.55,28.97,38.98,33.16,65.15,35.12,24.86,22.83,55.27,25.53,41.5,57.28,27.93,44.55,59.21
2006-09-22,25.03,49.64,69.61,45.32,55.83,22.88,53.86,35.43,28.41,29.1,31.35,34.01,75.47,17,56.34,42.55,29.21,38.79,33.05,65.11,35.2,24.64,22.79,55.34,26.02,41.46,56.73,28.08,44.39,59.33
2006-09-25,24.85,50.4,70.03,45.79,57.22,23.23,54.07,36.01,28.49,29.51,31.89,34.59,76.21,17.3,56.54,42.64,30.1,39.15,33.6,65.67,35.13,24.9,22.94,55.77,26.49,42.17,57.58,28.38,44.88,59.47
2006-09-26,25.2,51.34,71.19,46.23,58.62,23.5,55.3,36.18,29.35,29.98,31.92,34.58,76.67,17.79,56.96,42.63,30.44,39.36,33.78,66.61,34.96,25.13,22.98,55.94,26.38,42.53,57.92,28.73,45.27,60.72
2006-09-27,25.27,51.4,71.56,46.02,58.42,23.35,55.83,36,29.32,29.89,31.78,34.28,76.29,18.17,57.09,42.57,30.7,39.43,34.44,66.52,35.5,25.36,22.99,56.16,25.76,41.85,57.5,27.84,45.5,61.36
2006-09-28,25.4,51.36,71.44,46.26,59.23,23.48,56.12,36.31,29.22,30.01,31.99,34.84,76.2,18.51,57.16,42.85,30.57,39.64,34.24,66.47,35.21,25.32,22.9,55.74,25.6,42.25,57.97,27.96,45.79,61.66
2006-09-29,25.54,51.45,71.05,46.31,58.53,22.98,56.4,35.87,29.2,29.86,31.62,35.54,76.15,18.33,57.2,42.68,30.41,39.4,33.83,66.31,35.08,25.27,22.95,55.49,25.75,42.08,57.69,28.1,45.34,61.33
2006-10-02,25.15,50.62,72.06,46.35,58.14,22.98,56.1,35.77,28.84,30.03,31.68,36.47,76.09,18.22,57.33,42.6,30.1,39.24,34.17,65.57,34.89,25.28,22.91,55.54,25.49,41.67,58.19,28.11,44.53,61.24
2006-10-03,24.68,51.36,73.69,47.03,57.91,23.41,54.73,35.97,29.28,30.2,32.11,36.24,75.88,18.33,57.69,43.4,30.13,39.29,34.32,65.97,35.15,25.29,22.99,55.78,25.75,42.7,59.01,28.36,45.47,59.79
2006-10-04,24.73,52.02,75.66,47.39,58.3,23.93,55.39,36.18,29.46,30.53,32.68,36.82,77.23,18.56,57.98,43.47,30.37,39.5,34.59,66.71,35.11,25.82,22.93,56.71,25.88,43.28,59.33,28.62,45.55,60.88
2006-10-05,25.11,52.11,75.35,47.13,60.7,23.9,55.55,36.35,29.35,30.7,32.48,36.65,77.06,18.52,57.35,43.4,30.22,39.53,34.42,67.65,34.68,25.8,22.65,56.87,25.51,43.23,59.95,28.24,44.5,61.53
2006-10-06,25.26,52.05,75.4,46.89,60.53,24.09,55.36,37.63,29.6,30.57,32.38,36.53,77.27,18.39,57.3,42.9,30.42,39.47,34.69,67.68,35.05,25.75,22.58,56.48,25.39,42.75,59.56,28.15,44.42,61.72
2006-10-09,25.49,51.99,74.48,47.12,61.28,24.31,54.99,38.04,29.65,30.59,32.87,36.8,78.06,18.38,57.14,43.13,30.46,39.17,35.09,67.54,35.05,25.61,22.38,56.27,25.71,43.16,59.37,28.07,44.33,60.83
2006-10-10,25.76,53.04,74.01,47.22,61.43,24.33,55.57,37.66,29.52,30.7,32.92,36.74,78.24,18.62,57.22,43.51,30.72,38.85,35.32,67.01,35.01,25.59,22.3,56.15,26.19,43.07,59.46,27.96,44.24,61.42
2006-10-11,24.45,52.84,73.57,46.71,60.77,24.4,54.87,37.38,29.58,30.59,33.06,36.68,78.24,18.62,57.34,43.61,30.61,38.91,35.68,67.25,35.32,25.45,22.09,55.94,26.34,42.96,59.66,28,44.41,60.81
2006-10-12,24.22,53.25,75.37,46.9,61.6,24.45,55.67,37.78,29.57,30.64,33.04,37.21,78.72,19.15,57.11,44.18,30.76,38.84,36.52,67.21,35.8,26.08,22.38,55.87,26.85,43.12,60.45,28.3,44.42,61.83
2006-10-13,24.26,53.37,74.24,47.02,61.44,24.53,55.83,37.74,29.39,30.43,32.17,37.64,80,19.25,56.88,44.09,30.5,38.82,36.42,67.19,36.17,26.22,22.33,55.62,26.85,44.06,60.55,28.35,44.55,62.52
2006-10-16,24.88,53.02,74.49,46.43,62.2,24.59,56.57,37.98,29.3,30.08,31.69,37.54,80.58,19.26,57.19,43.69,30.56,39.02,36.43,67.5,36.64,26.29,22.39,55.55,26.36,44.06,60.82,28.34,44.42,63.83
2006-10-17,25.06,53.44,74.15,46.4,62.17,24.48,56.46,37.63,29.38,30.08,31.17,37.83,80.81,18.63,58.2,43.93,30.4,38.61,35.98,67.54,36.8,26.28,22.43,55.73,26.42,43.67,59.44,27.99,44.38,63.44
2006-10-18,24.93,53.29,74.56,46.52,61.44,24.18,56.18,37.58,29.83,30.08,31.29,37.78,83.47,18.82,60.03,43.22,30.39,38.76,35.87,67.3,37.24,26.35,22.74,56.32,26.32,43.61,59.71,27.99,44.45,63.22
2006-10-19,25.07,53.32,74.26,46.04,61.66,24.16,57.08,37.67,29.84,29.84,31.31,38.32,83.51,18.74,59.93,42.91,30.43,39.6,35.26,68.08,37.25,26.14,22.4,56.24,26.97,43.57,59.19,28.47,44.58,63.74
2006-10-20,25.01,53.39,73.66,46.35,52.71,24.55,56.77,37.65,29.71,30,31.37,38.14,84.09,19.01,60.44,43.13,30.26,41.22,35.87,69.92,38.21,26.27,22.4,56.4,27.52,43.43,59.21,28.92,45.38,63.57
2006-10-23,25.03,52.11,74.61,46.39,53.98,24.43,57.08,38.05,29.55,30.05,31.59,38.62,85.09,19.12,60.86,43.38,30.96,41.69,36.45,71.37,38.26,26.29,22.44,56.94,27.74,43.93,59.17,29.09,47.14,63.91
2006-10-24,25.24,52.15,75.32,46.19,54.43,24.34,58.17,38.51,29.64,29.96,31.82,38.2,85.03,19.27,60.55,43.15,30.15,41.47,36.54,71.19,38.45,26.13,22.06,56.58,27.75,43.93,59.3,29.07,47.16,63.88
2006-10-25,25.29,52.3,72.86,46.68,55.31,24.29,58.77,38.2,29.47,30.12,31.91,37.94,85.34,19.36,60.62,43.27,30.14,41.61,36.32,70.8,38.57,26.16,22.2,56.8,27.43,43.61,59.42,29.3,46.74,64.91
2006-10-26,25.14,53.18,71.31,46.83,55.7,24.19,58.7,38.29,30.21,30.1,32.59,37.94,85.07,19.4,60.62,43.73,29.41,41.57,36.42,70.61,38.69,26.2,22.08,57.14,27.49,45.46,59.41,29.64,47.57,65.46
2006-10-27,25.77,52.68,71.85,46.42,54.74,23.72,58.85,38.14,29.97,29.78,32.32,37.25,84.35,18.81,60.04,43.29,29.51,41.33,35.87,70.35,38.59,26.19,22.03,57.19,27.34,44.8,59.13,29.71,46.63,65.32
2006-10-30,25.74,52.71,72.29,46.61,54.28,23.9,57.73,38.39,30.1,29.77,32.47,37.7,85.03,18.95,59.63,43.44,29.6,41.23,36.25,70.34,38.21,26.36,22.01,57.41,27.1,45.23,59.66,28.8,45.53,64.75
2006-10-31,26.33,53.17,71.96,46.57,54.23,24.13,58.44,38.34,29.72,29.7,32.54,37.52,85.81,19.02,59.36,43.43,29.33,41.2,36.25,70.25,38.03,26.53,21.57,57.04,27.37,45.89,59.84,28.31,45.3,65.28
2006-11-01,25.93,53.03,72.14,46.32,54.05,24.1,58.25,38.18,29.97,29.52,32.56,37.34,85.31,18.73,59.17,42.96,29.3,41.13,36.2,70.25,38.24,26.62,21.48,56.72,26.98,45.93,58.51,28.28,44.91,64.95
2006-11-02,26.09,52.85,71.37,46.29,54.1,24.05,58.95,38.1,29.94,29.36,32.43,37.38,85.2,18.43,59.81,42.93,29.34,41.19,36.37,70.29,38.01,26.58,21.6,56.93,27.18,45.8,58.58,28.3,44.39,65.07
2006-11-03,26.08,52.48,72.06,46.19,53.98,23.77,59.92,37.74,30.12,29.41,32.43,37.02,84.95,18.37,59.73,42.92,28.96,41,35.67,70.02,37.76,26.55,21.49,57.05,26.94,45.9,58.25,28.08,43.69,65.95
2006-11-06,26.38,53.5,72.52,46.86,53.47,24.68,60.67,38.44,30.66,29.83,32.45,37.51,86.06,18.65,60.26,43.62,29.11,41.28,36.18,70.92,38.35,26.65,21.84,57.19,27.41,46.28,59.33,28.29,43.66,66.64
2006-11-07,26.42,53.76,76.46,47.04,53.53,24.84,59.92,38.31,31.03,30.06,32.46,37.48,86.2,18.63,60.52,43.47,29.32,41.37,36.04,70.77,38.43,26.75,22.09,57.68,27.41,47.03,59.65,28.21,43.8,66.29
2006-11-08,26.3,54.33,77.27,47.21,53.69,25.1,60.45,38.89,31.27,30.09,32.47,37.66,86.33,18.55,59.88,43.61,29.3,41.34,36.35,70.77,37.12,26.78,21.73,57.62,27.46,47.08,59.7,28.2,43.23,67.76
2006-11-09,26.56,54.19,76.97,47.12,52.89,26.71,61.05,39.56,31.72,29.85,32.12,38.32,86.17,18.29,58.26,43.24,29.12,41.14,36.4,70.31,35.9,27.04,21.1,57.4,26.7,47.29,59.11,27.63,42.64,68.49
2006-11-10,26.1,54.14,77.43,47.34,53.24,26.74,60.47,39.6,30.61,29.75,31.94,38.73,85.55,18.43,58.39,43.58,29.21,40.98,36.3,70.56,36.1,27.02,20.99,57.31,26.41,47.48,59.24,27.23,42.72,68.32
